e,de,dde
-2.479451954,0.0013913749999935271,-0.025140624998504335
-2.479440823,0.001190250000005604,-0.02539062499837302
-2.479431301,0.0009871250000187323,-0.01745312500774635
-2.479423404,0.0008474999999568389,-0.20185937499328682
-2.479416624,-0.0007673749999885605,-0.00862499999893918
-2.479422763,-0.0008363749999800357,-0.006500000003524789
-2.479429454,-0.0008883750000082052,-0.012124999997100839
-2.479436561,-0.0009853749999849581,-0.012343750001322722
-2.479444444,-0.0010841249999954852,0.18278124999680234
-2.479453117,0.00037812499997812307,-0.014421874999797525
-2.479450092,0.0002627499999798068,0.17390625000493334
-2.47944799,0.0016540000000185024,-0.021890625000211373
-2.479434758,0.0014788750000169085,0.21584374999851832
-2.479422927,0.003205625000004098,-0.021421875003059684
-2.479397282,0.0030342499999797155,-0.02259374999593895
-2.479373008,0.002853500000012304,-0.029781250000837377
-2.47935018,0.002615250000005737,0.1832187499983073
-2.479329258,0.004080999999991383,-0.03003125000070609
-2.47929661,0.0038407499999858676,-0.38090624999335165
-2.479265884,0.0007935000000407434,-0.015828125005130422
-2.479259536,0.0006668749999997702,0.03840624999977654
-2.479254201,0.0009741249999978122,-0.014656250005312278
-2.479246408,0.000856874999955379,-0.013281249988687247
-2.479239553,0.0007506250000459399,-0.013500000006786948
-2.479233548,0.0006426249999917042,0.03071875000207965
-2.479228407,0.0008883750000082052,0.14414062499844996
-2.4792213,0.0020414999999951657,-0.022343750003009158
-2.479204968,0.0018627499999711915,-0.021671874995989476
-2.479190066,0.0016893750000033718,0.1913906250013876
-2.479176551,0.003220500000013624,-0.027937500000938434
-2.479150787,0.0029970000000062403,-0.022812500000160846
-2.479126811,0.0028145000000050547,-0.024234374999847715
-2.479104295,0.0026206250000063804,0.18931249999597385
-2.47908333,0.004135124999973332,0.0006875000083125624
-2.479050249,0.0041406250000398295,-0.022578125008523964
-2.479017124,0.003959999999971738,-0.029796874995191257
-2.478985444,0.00372162500001034,0.2197812499981849
-2.478955671,0.005479874999994845,-0.027703124995423708
-2.478911832,0.005258250000031578,-0.017234375003524424
-2.478869766,0.005120375000003459,-0.02490624999992856
-2.478828803,0.004921125000004141,0.055874999994937974
-2.478789434,0.005368124999963397,0.10548437500574359
-2.478746489,0.006212000000008878,-0.03540625000135228
-2.478696793,0.005928749999998217,-0.03212499999353474
-2.478649363,0.005671750000050081,-0.029093750006402658
-2.478603989,0.005438999999998989,0.19043749999885248
-2.478560477,0.0069624999999889645,-0.037234374999958346
-2.478504777,0.006664624999989463,-0.034953124998554554
-2.47845146,0.006385000000001181,-0.4884375000019233
-2.47840038,0.0024774999999879607,0.20671875000678067
-2.47838056,0.004131250000041289,-0.02514062500544328
-2.47834751,0.003930124999997855,-0.01954687500057503
-2.478316069,0.003773749999993341,-0.019796875000443796
-2.478285879,0.0036153749999898784,0.10920312500118824
-2.478256956,0.0044889999999989,-0.026781249995474207
-2.478221044,0.004274750000035225,0.10524999999328996
-2.478186846,0.005116749999981078,-0.02306250000002945
-2.478145912,0.004932249999980945,-0.02653124999560555
-2.478106454,0.004720000000016218,-0.027015625000988933
-2.478068694,0.0045038750000084265,-0.02142187500305974
-2.478032663,0.0043324999999840436,-0.022828124994514726
-2.477998003,0.004149875000028027,-0.04257812500495788
-2.477964804,0.0038092499999885527,-0.022609374997231774
-2.47793433,0.0036283750000107987,0.07520312499823
-2.477905303,0.004229999999996305,-0.026515625001251618
-2.477871463,0.00401787499998641,-0.03192187499754457
-2.47783932,0.003762500000006195,-0.024921875001221276
-2.47780922,0.003563124999996535,-0.023265624996019734
-2.477780715,0.0033770000000284805,-0.021890625007150295
