e,edot,e_next,edot_next,dt
0.005645799999999923,0.01650341,0.005630500000000094,0.016639978,0.007999999999995566
0.005630500000000094,0.016639978,0.005620500000000028,0.01673954,0.007999999999995566
0.005620500000000028,0.01673954,0.005596999999999852,0.016822359,0.007999999999995566
0.005596999999999852,0.016822359,0.005579000000000001,0.016890015,0.007999999999995566
0.005579000000000001,0.016890015,0.005565199999999937,0.017001668,0.007999999999995566
0.005565199999999937,0.017001668,0.005555999999999894,0.01707815,0.007999999999995566
0.005555999999999894,0.01707815,0.005533199999999905,0.017208757,0.007999999999995566
0.005533199999999905,0.017208757,0.005515599999999843,0.01730024,0.007999999999995566
0.005515599999999843,0.01730024,0.005502200000000013,0.017338583,0.007999999999995566
0.005502200000000013,0.017338583,0.005493200000000087,0.017384125,0.007999999999995566
0.005493200000000087,0.017384125,0.005488900000000019,0.017456654,0.007999999999995566
0.005488900000000019,0.017456654,0.005466499999999819,0.017511426,0.007999999999995566
0.005466499999999819,0.017511426,0.00544879999999992,0.017526247,0.007999999999995566
0.00544879999999992,0.017526247,0.005442099999999783,0.017588077,0.007999999999995566
0.005442099999999783,0.017588077,0.005440199999999784,0.01768023,0.007999999999995566
0.005440199999999784,0.01768023,0.005425999999999931,0.017716486,0.007999999999995566
0.005425999999999931,0.017716486,0.005416400000000099,0.017756162,0.007999999999995566
0.005416400000000099,0.017756162,0.005411099999999891,0.017775096,0.007999999999995566
0.005411099999999891,0.017775096,0.005410200000000032,0.017799282,0.007999999999995566
0.005410200000000032,0.017799282,0.005405000000000104,0.017857153,0.007999999999995566
0.005405000000000104,0.017857153,0.005405000000000104,0.017967833,0.007999999999995566
0.005405000000000104,0.017967833,0.005404500000000034,0.018093174,0.007999999999995566
0.005404500000000034,0.018093174,0.005408800000000102,0.018110557,0.007999999999995566
0.005408800000000102,0.018110557,0.005418800000000168,0.01813242,0.007999999999995566
0.005418800000000168,0.01813242,0.005433000000000021,0.018192483,0.007999999999995566
0.005433000000000021,0.018192483,0.005451700000000059,0.018302396,0.007999999999995566
0.005451700000000059,0.018302396,0.005474599999999885,0.018433455,0.007999999999995566
0.005474599999999885,0.018433455,0.0055027000000000825,0.018475033,0.007999999999995566
0.0055027000000000825,0.018475033,0.005526000000000142,0.018565992,0.007999999999995566
0.005526000000000142,0.018565992,0.005553200000000036,0.018564506,0.007999999999995566
0.005553200000000036,0.018564506,0.005583800000000139,0.01856036,0.007999999999995566
0.005583800000000139,0.01856036,0.005625699999999956,0.018624017,0.007999999999995566
0.005625699999999956,0.018624017,0.005672000000000121,0.018669164,0.007999999999995566
0.005672000000000121,0.018669164,0.005720600000000076,0.018679101,0.007999999999995566
0.005720600000000076,0.018679101,0.005773000000000028,0.018715216,0.007999999999995566
0.005773000000000028,0.018715216,0.005819300000000194,0.01877502,0.007999999999995566
0.005819300000000194,0.01877502,0.00586460000000022,0.018818717,0.007999999999995566
0.00586460000000022,0.018818717,0.0059136999999998,0.018878605,0.007999999999995566
0.0059136999999998,0.018878605,0.005965699999999963,0.01890194,0.007999999999995566
0.005965699999999963,0.01890194,0.006019600000000125,0.018931324,0.007999999999995566
0.006019600000000125,0.018931324,0.006076800000000215,0.01895222,0.007999999999995566
0.006076800000000215,0.01895222,0.006136999999999837,0.018985733,0.007999999999995566
0.006136999999999837,0.018985733,0.006199800000000089,0.01898664,0.007999999999995566
0.006199800000000089,0.01898664,0.006281400000000215,0.019028222,0.007999999999995566
0.006281400000000215,0.019028222,0.006367200000000128,0.019087462,0.007999999999995566
0.006367200000000128,0.019087462,0.006456000000000017,0.019081822,0.007999999999995566
0.006456000000000017,0.019081822,0.006546000000000163,0.01903282,0.007999999999995566
0.006546000000000163,0.01903282,0.00663759999999991,0.019004054,0.007999999999995566
0.00663759999999991,0.019004054,0.006748200000000093,0.019049736,0.007999999999995566
0.006748200000000093,0.019049736,0.006860699999999831,0.019044291,0.007999999999995566
0.006860699999999831,0.019044291,0.006973700000000083,0.01894619,0.007999999999995566
0.006973700000000083,0.01894619,0.007093999999999934,0.018974852,0.007999999999995566
0.007093999999999934,0.018974852,0.0072288999999998715,0.01897943,0.007999999999995566
0.0072288999999998715,0.01897943,0.007364299999999879,0.018987253,0.007999999999995566
0.007364299999999879,0.018987253,0.007501599999999886,0.019023946,0.007999999999995566
0.007501599999999886,0.019023946,0.007639399999999963,0.01900231,0.007999999999995566
0.007639399999999963,0.01900231,0.007785800000000176,0.019010078,0.007999999999995566
0.007785800000000176,0.019010078,0.007933099999999804,0.019067295,0.007999999999995566
0.007933099999999804,0.019067295,0.008075700000000019,0.019152222,0.007999999999995566
0.008075700000000019,0.019152222,0.008219200000000093,0.019109845,0.007999999999995566
0.008219200000000093,0.019109845,0.008360900000000004,0.019044774,0.007999999999995566
0.008360900000000004,0.019044774,0.00850300000000015,0.019037992,0.007999999999995566
0.00850300000000015,0.019037992,0.008645500000000084,0.018991845,0.007999999999995566
0.008645500000000084,0.018991845,0.008789000000000158,0.019011382,0.007999999999995566
0.008789000000000158,0.019011382,0.008932600000000068,0.018932307,0.007999999999995566
0.008932600000000068,0.018932307,0.009075999999999862,0.018933391,0.007999999999995566
0.009075999999999862,0.018933391,0.009216299999999844,0.018919721,0.007999999999995566
0.009216299999999844,0.018919721,0.00935700000000006,0.01889013,0.007999999999995566
0.00935700000000006,0.01889013,0.009489499999999929,0.018839931,0.007999999999995566
0.009489499999999929,0.018839931,0.009622600000000148,0.018746335,0.007999999999995566
0.009622600000000148,0.018746335,0.009756599999999782,0.018713562,0.007999999999995566
0.009756599999999782,0.018713562,0.00989059999999986,0.018661287,0.007999999999995566
0.00989059999999986,0.018661287,0.010017400000000176,0.018644353,0.007999999999995566
0.010017400000000176,0.018644353,0.010155699999999879,0.018614985,0.007999999999995566
0.010155699999999879,0.018614985,0.010294399999999815,0.018531024,0.007999999999995566
0.010294399999999815,0.018531024,0.010433200000000031,0.018413803,0.007999999999995566
0.010433200000000031,0.018413803,0.010571999999999804,0.018383946,0.007999999999995566
0.010571999999999804,0.018383946,0.010707000000000022,0.018241089,0.007999999999995566
0.010707000000000022,0.018241089,0.01084139999999989,0.018167453,0.007999999999995566
0.01084139999999989,0.018167453,0.010976299999999828,0.018072298,0.007999999999995566
0.010976299999999828,0.018072298,0.011111300000000046,0.017954437,0.007999999999995566
0.011111300000000046,0.017954437,0.011239000000000221,0.017867023,0.007999999999995566
0.011239000000000221,0.017867023,0.011366799999999788,0.017740317,0.007999999999995566
0.011366799999999788,0.017740317,0.0114945999999998,0.017601477,0.007999999999995566
0.0114945999999998,0.017601477,0.01162239999999981,0.017511947,0.007999999999995566
0.01162239999999981,0.017511947,0.011748799999999893,0.017423581,0.007999999999995566
0.011748799999999893,0.017423581,0.011875999999999998,0.017314669,0.007999999999995566
0.011875999999999998,0.017314669,0.012002499999999916,0.017211266,0.007999999999995566
0.012002499999999916,0.017211266,0.012131699999999856,0.017089413,0.007999999999995566
0.012131699999999856,0.017089413,0.01226230000000017,0.016984783,0.007999999999995566
0.01226230000000017,0.016984783,0.012392499999999806,0.016932758,0.007999999999995566
0.012392499999999806,0.016932758,0.012523199999999957,0.016847605,0.007999999999995566
0.012523199999999957,0.016847605,0.012653400000000037,0.016713299,0.007999999999995566
0.012653400000000037,0.016713299,0.012791599999999903,0.016583528,0.007999999999995566
0.012791599999999903,0.016583528,0.01292939999999998,0.01646205,0.007999999999995566
0.01292939999999998,0.01646205,0.013066300000000197,0.016346255,0.007999999999995566
0.013066300000000197,0.016346255,0.01318980000000014,0.016302807,0.007999999999995566
0.01318980000000014,0.016302807,0.01333479999999998,0.016251901,0.007999999999995566
0.01333479999999998,0.016251901,0.013479199999999913,0.016178712,0.007999999999995566
0.013479199999999913,0.016178712,0.013623200000000057,0.016055012,0.007999999999995566
0.013623200000000057,0.016055012,0.013766799999999968,0.01594808,0.007999999999995566
0.013766799999999968,0.01594808,0.013926500000000175,0.015929066,0.007999999999995566
0.013926500000000175,0.015929066,0.014085300000000078,0.01579904,0.007999999999995566
0.014085300000000078,0.01579904,0.014256500000000116,0.015694922,0.007999999999995566
0.014256500000000116,0.015694922,0.014426700000000015,0.015592901,0.007999999999995566
0.014426700000000015,0.015592901,0.014619399999999949,0.015546278,0.007999999999995566
0.014619399999999949,0.015546278,0.014810000000000212,0.015475916,0.007999999999995566
0.014810000000000212,0.015475916,0.014999400000000218,0.0154551575,0.007999999999995566
0.014999400000000218,0.0154551575,0.015187699999999804,0.015402877,0.007999999999995566
0.015187699999999804,0.015402877,0.015374200000000116,0.015365817,0.007999999999995566
0.015374200000000116,0.015365817,0.015577799999999975,0.015312919,0.007999999999995566
0.015577799999999975,0.015312919,0.01576999999999984,0.015246354,0.007999999999995566
0.01576999999999984,0.015246354,0.01596069999999994,0.0151946675,0.007999999999995566
0.01596069999999994,0.0151946675,0.01614950000000004,0.015119083,0.007999999999995566
0.01614950000000004,0.015119083,0.01634840000000004,0.015069279,0.007999999999995566
0.01634840000000004,0.015069279,0.016544800000000137,0.014944095,0.007999999999995566
0.016544800000000137,0.014944095,0.01673979999999986,0.014863767,0.007999999999995566
0.01673979999999986,0.014863767,0.016932499999999795,0.014784902,0.007999999999995566
0.016932499999999795,0.014784902,0.017153299999999927,0.014769776,0.007999999999995566
0.017153299999999927,0.014769776,0.01737209999999978,0.014686918,0.007999999999995566
0.01737209999999978,0.014686918,0.017587699999999984,0.014597614,0.007999999999995566
0.017587699999999984,0.014597614,0.01780079999999984,0.014461451,0.007999999999995566
0.01780079999999984,0.014461451,0.018029199999999967,0.014274038,0.007999999999995566
0.018029199999999967,0.014274038,0.018254300000000168,0.014125561,0.007999999999995566
0.018254300000000168,0.014125561,0.01847600000000016,0.013978839,0.007999999999995566
0.01847600000000016,0.013978839,0.018694400000000222,0.013879377,0.007999999999995566
0.018694400000000222,0.013879377,0.018944299999999803,0.013702416,0.007999999999995566
0.018944299999999803,0.013702416,0.019190299999999993,0.013531733,0.007999999999995566
0.019190299999999993,0.013531733,0.019430999999999976,0.013345146,0.007999999999995566
0.019430999999999976,0.013345146,0.019668600000000147,0.013240511,0.007999999999995566
0.019668600000000147,0.013240511,0.019918399999999892,0.013064293,0.007999999999995566
0.019918399999999892,0.013064293,0.02016399999999985,0.012890328,0.007999999999995566
0.02016399999999985,0.012890328,0.020404800000000112,0.012712269,0.007999999999995566
0.020404800000000112,0.012712269,0.020661800000000063,0.012555224,0.007999999999995566
0.020661800000000063,0.012555224,0.020919300000000085,0.0124014355,0.007999999999995566
0.020919300000000085,0.0124014355,0.02117199999999997,0.012196579,0.007999999999995566
0.02117199999999997,0.012196579,0.021419499999999925,0.012009891,0.007999999999995566
0.021419499999999925,0.012009891,0.021662200000000187,0.011794258,0.007999999999995566
0.021662200000000187,0.011794258,0.021903500000000076,0.011607372,0.007999999999995566
0.021903500000000076,0.011607372,0.0221395000000002,0.011415621,0.007999999999995566
0.0221395000000002,0.011415621,0.022371300000000094,0.011195682,0.007999999999995566
0.022371300000000094,0.011195682,0.02260200000000001,0.010981673,0.007999999999995566
0.02260200000000001,0.010981673,0.022827599999999837,0.010712832,0.007999999999995566
0.022827599999999837,0.010712832,0.023060800000000103,0.010494752,0.007999999999995566
0.023060800000000103,0.010494752,0.023288200000000092,0.010289633,0.007999999999995566
0.023288200000000092,0.010289633,0.02351139999999985,0.010100249,0.007999999999995566
0.02351139999999985,0.010100249,0.023729799999999912,0.009877918,0.007999999999995566
0.023729799999999912,0.009877918,0.0239552999999999,0.00969141,0.007999999999995566
0.0239552999999999,0.00969141,0.024174200000000035,0.0094929505,0.007999999999995566
0.024174200000000035,0.0094929505,0.02438830000000003,0.009304363,0.007999999999995566
0.02438830000000003,0.009304363,0.024597599999999886,0.009070007,0.007999999999995566
0.024597599999999886,0.009070007,0.02481460000000002,0.008881589,0.007999999999995566
0.02481460000000002,0.008881589,0.025026299999999946,0.008645138,0.007999999999995566
0.025026299999999946,0.008645138,0.025233300000000014,0.008476423,0.007999999999995566
0.025233300000000014,0.008476423,0.025434999999999874,0.008191732,0.007999999999995566
0.025434999999999874,0.008191732,0.02565099999999987,0.007967098,0.007999999999995566
0.02565099999999987,0.007967098,0.025857999999999937,0.007722367,0.007999999999995566
0.025857999999999937,0.007722367,0.02605920000000017,0.0074346033,0.007999999999995566
0.02605920000000017,0.0074346033,0.026255599999999824,0.0072292956,0.007999999999995566
0.026255599999999824,0.0072292956,0.026463500000000195,0.0070558204,0.007999999999995566
0.026463500000000195,0.0070558204,0.026666200000000195,0.0068295347,0.007999999999995566
0.026666200000000195,0.0068295347,0.02686300000000008,0.006547317,0.007999999999995566
0.02686300000000008,0.006547317,0.027054800000000157,0.0062602065,0.007999999999995566
0.027054800000000157,0.0062602065,0.027245000000000186,0.0059964727,0.007999999999995566
0.027245000000000186,0.0059964727,0.027429999999999843,0.00574462,0.007999999999995566
0.027429999999999843,0.00574462,0.027609800000000018,0.005497638,0.007999999999995566
0.027609800000000018,0.005497638,0.027784299999999984,0.005284427,0.007999999999995566
0.027784299999999984,0.005284427,0.02796220000000016,0.005102544,0.007999999999995566
0.02796220000000016,0.005102544,0.028134800000000126,0.0048888614,0.007999999999995566
0.028134800000000126,0.0048888614,0.028302699999999792,0.004652341,0.007999999999995566
0.028302699999999792,0.004652341,0.028465699999999927,0.0045161457,0.007999999999995566
0.028465699999999927,0.0045161457,0.028631700000000038,0.004247829,0.007999999999995566
0.028631700000000038,0.004247829,0.02879239999999994,0.004013351,0.007999999999995566
0.02879239999999994,0.004013351,0.02894830000000015,0.0037902514,0.007999999999995566
0.02894830000000015,0.0037902514,0.029099500000000056,0.0036177102,0.007999999999995566
0.029099500000000056,0.0036177102,0.02924630000000006,0.0033810968,0.007999999999995566
0.02924630000000006,0.0033810968,0.029401299999999964,0.003144469,0.007999999999995566
0.029401299999999964,0.003144469,0.029551000000000105,0.0028942022,0.007999999999995566
0.029551000000000105,0.0028942022,0.02970890000000015,0.0027125208,0.007999999999995566
0.02970890000000015,0.0027125208,0.029862000000000055,0.0024750547,0.007999999999995566
0.029862000000000055,0.0024750547,0.03002210000000005,0.002238648,0.007999999999995566
0.03002210000000005,0.002238648,0.03017700000000012,0.0020379527,0.007999999999995566
0.03017700000000012,0.0020379527,0.030326800000000098,0.0018388515,0.007999999999995566
0.030326800000000098,0.0018388515,0.030471799999999938,0.001659194,0.007999999999995566
0.030471799999999938,0.001659194,0.030626799999999843,0.0015039444,0.007999999999995566
0.030626799999999843,0.0015039444,0.030777500000000124,0.0013806755,0.007999999999995566
0.030777500000000124,0.0013806755,0.030939599999999956,0.0012677303,0.007999999999995566
0.030939599999999956,0.0012677303,0.03109649999999986,0.0011154971,0.007999999999995566
0.03109649999999986,0.0011154971,0.03127570000000013,0.0010319538,0.007999999999995566
0.03127570000000013,0.0010319538,0.03145029999999993,0.0009353196,0.007999999999995566
0.03145029999999993,0.0009353196,0.031619000000000064,0.00080118224,0.007999999999995566
0.031619000000000064,0.00080118224,0.031782600000000105,0.0006579842,0.007999999999995566
0.031782600000000105,0.0006579842,0.031966199999999834,0.00053930795,0.007999999999995566
0.031966199999999834,0.00053930795,0.03214600000000001,0.00038991746,0.007999999999995566
0.03214600000000001,0.00038991746,0.032320499999999974,0.00023475714,0.007999999999995566
0.032320499999999974,0.00023475714,0.0324882999999998,5.8870937e-05,0.007999999999995566
0.0324882999999998,5.8870937e-05,0.03268480000000018,-7.6640936e-05,0.007999999999995566
0.03268480000000018,-7.6640936e-05,0.03287500000000021,-0.00021305893,0.007999999999995566
0.03287500000000021,-0.00021305893,0.03305910000000001,-0.00036352384,0.007999999999995566
0.03305910000000001,-0.00036352384,0.03323749999999981,-0.0004864642,0.007999999999995566
0.03323749999999981,-0.0004864642,0.033438199999999973,-0.0006472437,0.007999999999995566
0.033438199999999973,-0.0006472437,0.033640899999999974,-0.00083966396,0.007999999999995566
0.033640899999999974,-0.00083966396,0.03383640000000021,-0.000977046,0.007999999999995566
0.03383640000000021,-0.000977046,0.0340246999999998,-0.0012187704,0.007999999999995566
0.0340246999999998,-0.0012187704,0.03423739999999986,-0.0013913194,0.007999999999995566
0.03423739999999986,-0.0013913194,0.034442400000000095,-0.0015901183,0.007999999999995566
0.034442400000000095,-0.0015901183,0.03464080000000003,-0.001773093,0.007999999999995566
0.03464080000000003,-0.001773093,0.034831500000000126,-0.0019693233,0.007999999999995566
0.034831500000000126,-0.0019693233,0.03500749999999986,-0.0021889675,0.007999999999995566
0.03500749999999986,-0.0021889675,0.035214999999999996,-0.0023383691,0.007999999999995566
0.035214999999999996,-0.0023383691,0.03541559999999988,-0.0025130592,0.007999999999995566
0.03541559999999988,-0.0025130592,0.035608799999999885,-0.002766409,0.007999999999995566
0.035608799999999885,-0.002766409,0.03579379999999999,-0.0030282016,0.007999999999995566
0.03579379999999999,-0.0030282016,0.03601499999999991,-0.0032600507,0.007999999999995566
0.03601499999999991,-0.0032600507,0.036228200000000044,-0.0034652383,0.007999999999995566
0.036228200000000044,-0.0034652383,0.03643319999999983,-0.0036821149,0.007999999999995566
0.03643319999999983,-0.0036821149,0.03664200000000006,-0.0038609523,0.007999999999995566
0.03664200000000006,-0.0038609523,0.03687379999999996,-0.0040760683,0.007999999999995566
0.03687379999999996,-0.0040760683,0.03709650000000009,-0.00426841,0.007999999999995566
0.03709650000000009,-0.00426841,0.03731159999999978,-0.0044130515,0.007999999999995566
0.03731159999999978,-0.0044130515,0.03751850000000001,-0.0045481604,0.007999999999995566
0.03751850000000001,-0.0045481604,0.03775020000000007,-0.0046680914,0.007999999999995566
0.03775020000000007,-0.0046680914,0.037973899999999894,-0.0048595928,0.007999999999995566
0.037973899999999894,-0.0048595928,0.03818659999999996,-0.005044837,0.007999999999995566
0.03818659999999996,-0.005044837,0.03839099999999984,-0.005218717,0.007999999999995566
0.03839099999999984,-0.005218717,0.03861200000000009,-0.0053591593,0.007999999999995566
0.03861200000000009,-0.0053591593,0.038824599999999876,-0.0055491547,0.007999999999995566
0.038824599999999876,-0.0055491547,0.03902910000000004,-0.0056852354,0.007999999999995566
0.03902910000000004,-0.0056852354,0.039226000000000205,-0.0058887745,0.007999999999995566
0.039226000000000205,-0.0058887745,0.039432500000000203,-0.006031312,0.007999999999995566
0.039432500000000203,-0.006031312,0.03963099999999997,-0.0062193335,0.007999999999995566
0.03963099999999997,-0.0062193335,0.039822000000000024,-0.006350848,0.007999999999995566
0.039822000000000024,-0.006350848,0.04000570000000003,-0.0065173768,0.007999999999995566
0.04000570000000003,-0.0065173768,0.04019299999999992,-0.0067191194,0.007999999999995566
0.04019299999999992,-0.0067191194,0.040372399999999864,-0.0069624595,0.007999999999995566
0.040372399999999864,-0.0069624595,0.040544000000000135,-0.0071376963,0.007999999999995566
0.040544000000000135,-0.0071376963,0.040708500000000036,-0.0073127225,0.007999999999995566
0.040708500000000036,-0.0073127225,0.04087500000000022,-0.0074691707,0.007999999999995566
0.04087500000000022,-0.0074691707,0.04103609999999991,-0.007690985,0.007999999999995566
0.04103609999999991,-0.007690985,0.041189699999999885,-0.007906813,0.007999999999995566
0.041189699999999885,-0.007906813,0.04133599999999982,-0.008086725,0.007999999999995566
0.04133599999999982,-0.008086725,0.041475300000000104,-0.008290324,0.007999999999995566
0.041475300000000104,-0.008290324,0.04161260000000011,-0.008528078,0.007999999999995566
0.04161260000000011,-0.008528078,0.04174180000000005,-0.00880657,0.007999999999995566
0.04174180000000005,-0.00880657,0.041864400000000135,-0.009027753,0.007999999999995566
0.041864400000000135,-0.009027753,0.04197980000000001,-0.009173935,0.007999999999995566
0.04197980000000001,-0.009173935,0.04212099999999985,-0.009319263,0.007999999999995566
0.04212099999999985,-0.009319263,0.04225499999999993,-0.009487692,0.007999999999995566
0.04225499999999993,-0.009487692,0.042382200000000037,-0.009672254,0.007999999999995566
0.042382200000000037,-0.009672254,0.04250290000000012,-0.00980656,0.007999999999995566
0.04250290000000012,-0.00980656,0.04263400000000006,-0.009983791,0.007999999999995566
0.04263400000000006,-0.009983791,0.042758000000000074,-0.010150343,0.007999999999995566
0.042758000000000074,-0.010150343,0.04287580000000002,-0.010283812,0.007999999999995566
0.04287580000000002,-0.010283812,0.0429940000000002,-0.010416174,0.007999999999995566
0.0429940000000002,-0.010416174,0.043111800000000144,-0.01062148,0.007999999999995566
0.043111800000000144,-0.01062148,0.04322239999999988,-0.010747215,0.007999999999995566
0.04322239999999988,-0.010747215,0.043326899999999835,-0.01091189,0.007999999999995566
0.043326899999999835,-0.01091189,0.04342500000000005,-0.011009118,0.007999999999995566
0.04342500000000005,-0.011009118,0.04352100000000014,-0.011151923,0.007999999999995566
0.04352100000000014,-0.011151923,0.043610600000000055,-0.011304128,0.007999999999995566
0.043610600000000055,-0.011304128,0.04369449999999997,-0.0114473775,0.007999999999995566
0.04369449999999997,-0.0114473775,0.04378409999999988,-0.011562876,0.007999999999995566
0.04378409999999988,-0.011562876,0.0438771,-0.011749613,0.007999999999995566
0.0438771,-0.011749613,0.043963399999999986,-0.01191185,0.007999999999995566
0.043963399999999986,-0.01191185,0.04404399999999997,-0.012040508,0.007999999999995566
0.04404399999999997,-0.012040508,0.04411839999999989,-0.012130647,0.007999999999995566
0.04411839999999989,-0.012130647,0.044192300000000184,-0.012330516,0.007999999999995566
0.044192300000000184,-0.012330516,0.044260500000000036,-0.012465305,0.007999999999995566
0.044260500000000036,-0.012465305,0.044317700000000126,-0.012626345,0.007999999999995566
0.044317700000000126,-0.012626345,0.044369699999999845,-0.012822587,0.007999999999995566
0.044369699999999845,-0.012822587,0.04441359999999994,-0.013001651,0.007999999999995566
0.04441359999999994,-0.013001651,0.04445219999999983,-0.013166555,0.007999999999995566
0.04445219999999983,-0.013166555,0.04448559999999979,-0.01328243,0.007999999999995566
0.04448559999999979,-0.01328243,0.04451420000000006,-0.013371945,0.007999999999995566
0.04451420000000006,-0.013371945,0.044538499999999814,-0.013451488,0.007999999999995566
0.044538499999999814,-0.013451488,0.04454279999999988,-0.013543353,0.007999999999995566
0.04454279999999988,-0.013543353,0.04452940000000005,-0.013703478,0.007999999999995566
0.04452940000000005,-0.013703478,0.04451179999999999,-0.01385359,0.007999999999995566
0.04451179999999999,-0.01385359,0.044490800000000164,-0.013939764,0.007999999999995566
0.044490800000000164,-0.013939764,0.0444469999999999,-0.014009988,0.007999999999995566
0.0444469999999999,-0.014009988,0.04440070000000018,-0.0141108455,0.007999999999995566
0.04440070000000018,-0.0141108455,0.04435099999999981,-0.014169913,0.007999999999995566
0.04435099999999981,-0.014169913,0.044299599999999995,-0.01419162,0.007999999999995566
0.044299599999999995,-0.01419162,0.04424330000000021,-0.014267695,0.007999999999995566
0.04424330000000021,-0.014267695,0.04418470000000019,-0.014305362,0.007999999999995566
0.04418470000000019,-0.014305362,0.04412359999999982,-0.014342814,0.007999999999995566
0.04412359999999982,-0.014342814,0.044060700000000175,-0.014399982,0.007999999999995566
0.044060700000000175,-0.014399982,0.04398249999999981,-0.014473757,0.007999999999995566
0.04398249999999981,-0.014473757,0.04390289999999997,-0.014519866,0.007999999999995566
0.04390289999999997,-0.014519866,0.04382129999999984,-0.01458806,0.007999999999995566
0.04382129999999984,-0.01458806,0.043737399999999926,-0.014680441,0.007999999999995566
0.043737399999999926,-0.014680441,0.043646299999999805,-0.014717817,0.007999999999995566
0.043646299999999805,-0.014717817,0.043553399999999964,-0.014814761,0.007999999999995566
0.043553399999999964,-0.014814761,0.043458499999999844,-0.0149219595,0.007999999999995566
0.043458499999999844,-0.0149219595,0.04336170000000017,-0.015022539,0.007999999999995566
0.04336170000000017,-0.015022539,0.043254899999999985,-0.015045129,0.007999999999995566
0.043254899999999985,-0.015045129,0.043146999999999824,-0.015040906,0.007999999999995566
0.043146999999999824,-0.015040906,0.04303839999999992,-0.015032603,0.007999999999995566
0.04303839999999992,-0.015032603,0.042919599999999836,-0.015057925,0.007999999999995566
0.042919599999999836,-0.015057925,0.042792299999999894,-0.015115923,0.007999999999995566
0.042792299999999894,-0.015115923,0.04266399999999981,-0.01509702,0.007999999999995566
0.04266399999999981,-0.01509702,0.04253630000000008,-0.015026988,0.007999999999995566
0.04253630000000008,-0.015026988,0.04240850000000007,-0.014916262,0.007999999999995566
0.04240850000000007,-0.014916262,0.04227969999999992,-0.014856098,0.007999999999995566
0.04227969999999992,-0.014856098,0.04215100000000005,-0.014775601,0.007999999999995566
0.04215100000000005,-0.014775601,0.04202269999999997,-0.014721623,0.007999999999995566
0.04202269999999997,-0.014721623,0.04190870000000002,-0.014598027,0.007999999999995566
0.04190870000000002,-0.014598027,0.04179529999999998,-0.014482539,0.007999999999995566
0.04179529999999998,-0.014482539,0.0416789999999998,-0.014410884,0.007999999999995566
0.0416789999999998,-0.014410884,0.04156199999999988,-0.014355871,0.007999999999995566
0.04156199999999988,-0.014355871,0.04144570000000014,-0.014310155,0.007999999999995566
0.04144570000000014,-0.014310155,0.04132939999999996,-0.014217344,0.007999999999995566
0.04132939999999996,-0.014217344,0.041212600000000155,-0.014119181,0.007999999999995566
0.041212600000000155,-0.014119181,0.04108899999999993,-0.014001132,0.007999999999995566
0.04108899999999993,-0.014001132,0.04096650000000013,-0.013919277,0.007999999999995566
0.04096650000000013,-0.013919277,0.040844400000000114,-0.013756061,0.007999999999995566
0.040844400000000114,-0.013756061,0.0407194999999998,-0.013696058,0.007999999999995566
0.0407194999999998,-0.013696058,0.040594599999999925,-0.013608934,0.007999999999995566
0.040594599999999925,-0.013608934,0.040471000000000146,-0.013472868,0.007999999999995566
0.040471000000000146,-0.013472868,0.04034799999999983,-0.013354692,0.007999999999995566
0.04034799999999983,-0.013354692,0.040225500000000025,-0.013239169,0.007999999999995566
0.040225500000000025,-0.013239169,0.0400999999999998,-0.013033843,0.007999999999995566
0.0400999999999998,-0.013033843,0.03997660000000014,-0.012844751,0.007999999999995566
0.03997660000000014,-0.012844751,0.039854000000000056,-0.01274168,0.007999999999995566
0.039854000000000056,-0.01274168,0.039739599999999875,-0.012589057,0.007999999999995566
0.039739599999999875,-0.012589057,0.03962660000000007,-0.012421546,0.007999999999995566
0.03962660000000007,-0.012421546,0.03951450000000012,-0.012257893,0.007999999999995566
0.03951450000000012,-0.012257893,0.03940400000000022,-0.01210286,0.007999999999995566
0.03940400000000022,-0.01210286,0.039275200000000066,-0.011973154,0.007999999999995566
0.039275200000000066,-0.011973154,0.03914699999999982,-0.011921833,0.007999999999995566
0.03914699999999982,-0.011921833,0.03901999999999983,-0.011756813,0.007999999999995566
0.03901999999999983,-0.011756813,0.03889509999999996,-0.011638051,0.007999999999995566
0.03889509999999996,-0.011638051,0.03876020000000002,-0.011590754,0.007999999999995566
0.03876020000000002,-0.011590754,0.038626700000000014,-0.011389687,0.007999999999995566
0.038626700000000014,-0.011389687,0.038495499999999794,-0.011209474,0.007999999999995566
0.038495499999999794,-0.011209474,0.03836629999999985,-0.011061717,0.007999999999995566
0.03836629999999985,-0.011061717,0.03822100000000006,-0.010883292,0.007999999999995566
0.03822100000000006,-0.010883292,0.03807740000000015,-0.010767613,0.007999999999995566
0.03807740000000015,-0.010767613,0.037936199999999864,-0.010580428,0.007999999999995566
0.037936199999999864,-0.010580428,0.037798,-0.010389314,0.007999999999995566
0.037798,-0.010389314,0.03766159999999985,-0.010218239,0.007999999999995566
0.03766159999999985,-0.010218239,0.03752000000000022,-0.010078146,0.007999999999995566
0.03752000000000022,-0.010078146,0.037380199999999864,-0.009967852,0.007999999999995566
0.037380199999999864,-0.009967852,0.037236200000000164,-0.009792275,0.007999999999995566
0.037236200000000164,-0.009792275,0.03709499999999988,-0.009679456,0.007999999999995566
0.03709499999999988,-0.009679456,0.036949200000000015,-0.009616318,0.007999999999995566
0.036949200000000015,-0.009616318,0.03680519999999987,-0.00952994,0.007999999999995566
